#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00002482|Aalpi_chr_7:16535909..16541071#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002482|Aalpi_chr_7:31500942..31506177#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002484|Aalpi_chr_1:10021176..10028493#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00002484|Aalpi_chr_2:24860206..24867355#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002484|Aalpi_chr_5:13829852..13837529#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002484|Aalpi_chr_7:27482904..27488157#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002484|Aalpi_chr_7:46154734..46162161#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00002491|Aalpi_chr_2:28752661..28757578#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002491|Aalpi_chr_3:20038614..20043652#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002494|Aalpi_chr_5:18970443..18976293#LTR/unknown	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002495|Aalpi_chr_5:12124215..12137917#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00002497|Aalpi_chr_3:23617360..23620902#LTR/Copia	LTR	Copia	Tork	no	+	RT|Tork RH|Tork
TE_00002501|Aalpi_chr_3:10366676..10371489#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina
TE_00002506|Aalpi_chr_3:5024997..5027191#LTR/unknown	LTR	Copia	Ale	no	?	RH|Ale PROT|Ale INT|Ale
TE_00002507|Aalpi_chr_5:10167587..10171938#LTR/Copia	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork RT|Tork
TE_00002521|Aalpi_chr_3:18967137..18972273#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002521|Aalpi_chr_4:39759092..39764233#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002523|Aalpi_chr_2:4007093..4012177#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002524|Aalpi_chr_2:17107398..17117203#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002525|Aalpi_chr_4:17254029..17269323#LTR/unknown	LTR	Gypsy	Tekay	no	+	RH|Tekay INT|Tekay CHD|Tekay GAG|Ikeros PROT|Ikeros RT|Ikeros
TE_00002525|Aalpi_chr_6:23041402..23048557#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002525|Aalpi_chr_6:5718401..5725141#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002526|Aalpi_chr_4:367511..371902#LTR/unknown	LTR	Copia	Ale	no	+	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002528|Aalpi_chr_4:40580546..40586821#LTR/Copia	LTR	Copia	Bianca	no	-	PROT|Bianca INT|Bianca RH|Bianca
TE_00002529|Aalpi_chr_4:52269503..52274390#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002529|Aalpi_chr_5:3113315..3118187#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002529|Aalpi_chr_7:14339864..14345533#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002530|Aalpi_chr_1:9288365..9274011#DNA/Helitron	LTR	Gypsy	Tekay	no	-	PROT|Tekay RT|Tekay INT|Tekay CHD|Tekay
TE_00002532|Aalpi_chr_1:10083249..10088142#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002532|Aalpi_chr_6:8123676..8128532#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002538|Aalpi_chr_4:34051752..34063747#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand INT|Retand
TE_00002540|Aalpi_chr_4:18576903..18580319#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00002540|Aalpi_chr_7:8770049..8773543#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00002547|Aalpi_chr_4:30665208..30670005#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002548|Aalpi_chr_5:15020634..15028276#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002548|Aalpi_chr_6:271888..285996#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002548|Aalpi_chr_6:276624..283917#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00002555|Aalpi_chr_5:18176847..18184032#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002557|Aalpi_chr_4:42590941..42595895#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002558|Aalpi_chr_2:26850008..26860348#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand RH|Retand
TE_00002558|Aalpi_chr_4:30387102..30392066#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002563|Aalpi_chr_2:14423318..14427871#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002563|Aalpi_chr_6:4816808..4822013#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002564|Aalpi_chr_2:8718069..8721552#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale
TE_00002564|Aalpi_chr_4:40814243..40817911#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale RT|Ale RH|Ale
TE_00002564|Aalpi_chr_5:23022039..23027283#LTR/Copia	LTR	Copia	Ale	no	+	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002569|Aalpi_chr_1:20578732..20587810#LTR/unknown	LTR	Copia	TAR	no	-	PROT|TAR
TE_00002573|Aalpi_chr_5:3873663..3879797#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002578|Aalpi_chr_3:21854901..21863131#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00002578|Aalpi_chr_3:22104489..22112508#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00002579|Aalpi_chr_6:16541157..16546131#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002579|Aalpi_chr_7:3870265..3875240#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002590|Aalpi_chr_2:36400396..36405112#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002590|Aalpi_chr_6:9928180..9932896#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002590|Aalpi_chr_7:47132379..47137095#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002591|Aalpi_chr_7:17285237..17298944#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00002597|Aalpi_chr_5:24771643..24776497#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002598|Aalpi_chr_3:21238344..21242994#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002600|Aalpi_chr_1:19503663..19505672#LTR/unknown	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00002600|Aalpi_chr_2:23888620..23890805#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002600|Aalpi_chr_2:33254836..33257055#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002600|Aalpi_chr_4:18525160..18527362#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002600|Aalpi_chr_4:28567573..28569712#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00002604|Aalpi_chr_1:21535137..21541057#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_2:15338653..15346738#LTR/Copia	LTR	Copia	Ikeros	no	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros
TE_00002604|Aalpi_chr_2:23739571..23745480#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_3:18306689..18312581#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_3:22175451..22181354#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_3:9109858..9116038#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_4:21057917..21063843#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_6:11878485..11884457#LTR/Copia	LTR	Copia	Ikeros	no	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros
TE_00002604|Aalpi_chr_6:3453102..3459088#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_6:8224039..8230086#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_7:13197114..13203240#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002604|Aalpi_chr_7:44396902..44402812#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002606|Aalpi_chr_1:8680557..8682129#DNA/DTC	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00002607|Aalpi_chr_2:21971928..21974260#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL2|Helitron
TE_00002608|Aalpi_chr_6:9066208..9077498#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002608|Aalpi_chr_7:48191870..48203306#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002612|Aalpi_chr_4:52214469..52219177#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002612|Aalpi_chr_5:21129138..21133654#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002612|Aalpi_chr_7:12741543..12746254#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002612|Aalpi_chr_7:12809102..12813621#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002613|Aalpi_chr_4:31857483..31854235#DNA/Helitron	LTR	Gypsy	Reina	no	+	INT|Reina CHD|Reina
TE_00002619|Aalpi_chr_4:14033984..14041180#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002621|Aalpi_chr_7:11154523..11160187#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002628|Aalpi_chr_2:25313715..25318560#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00002628|Aalpi_chr_2:25313766..25318509#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00002628|Aalpi_chr_4:4025736..4030434#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00002630|Aalpi_chr_4:39373402..39377764#LTR/unknown	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002633|Aalpi_chr_2:8007340..8017292#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002633|Aalpi_chr_4:29042823..29052936#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002633|Aalpi_chr_4:31397383..31406799#LTR/Gypsy	LTR	Gypsy	Athila	no	-	PROT|Athila
TE_00002633|Aalpi_chr_6:21328135..21337996#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002633|Aalpi_chr_7:34796279..34806948#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_1:9454922..9461676#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_2:11023552..11030116#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_2:12472007..12478505#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_4:20414157..20420781#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_4:47459241..47465872#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_6:18945188..18951126#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_7:12363717..12370563#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002635|Aalpi_chr_7:37766865..37773766#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002636|Aalpi_chr_7:38633700..38643430#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00002639|Aalpi_chr_4:24398145..24403402#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00002647|Aalpi_chr_4:15034462..15040623#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002661|Aalpi_chr_4:43732782..43736977#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002661|Aalpi_chr_4:52594004..52598206#LTR/Copia	LTR	Copia	Ale	no	+	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002662|Aalpi_chr_5:24545786..24551164#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002662|Aalpi_chr_7:15501022..15506419#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002662|Aalpi_chr_7:17752146..17760864#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002670|Aalpi_chr_1:16834232..16841499#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00002670|Aalpi_chr_2:21687967..21695158#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00002670|Aalpi_chr_4:32445919..32453155#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00002673|Aalpi_chr_5:20594031..20599170#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002677|Aalpi_chr_1:12187615..12198157#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002677|Aalpi_chr_1:410378..420053#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002677|Aalpi_chr_4:9178666..9190812#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand RH|Retand
TE_00002677|Aalpi_chr_7:14636692..14646564#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00002677|Aalpi_chr_7:26863083..26873798#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand INT|Retand
TE_00002682|Aalpi_chr_3:8423332..8428004#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002682|Aalpi_chr_5:25336149..25340801#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002686|Aalpi_chr_5:23794890..23806996#LTR/unknown	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002686|Aalpi_chr_7:20294894..20300247#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002688|Aalpi_chr_1:9435874..9440525#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002688|Aalpi_chr_6:3097649..3102324#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002692|Aalpi_chr_4:9559224..9560822#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00002693|Aalpi_chr_1:10070898..10076439#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002693|Aalpi_chr_7:34985181..34990662#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002695|Aalpi_chr_3:11471701..11457782#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00002699|Aalpi_chr_7:35442047..35447734#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_1:18161933..18167710#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_3:16028129..16033600#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_5:16340796..16346050#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_6:20167644..20173496#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_6:22495115..22500945#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_6:23688137..23700771#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Athila PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_6:23691320..23697096#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_7:18199329..18205128#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002700|Aalpi_chr_7:27746284..27752116#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002704|Aalpi_chr_3:3202066..3207083#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002705|Aalpi_chr_2:25232895..25239353#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_4:1087347..1093860#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_4:19471182..19477702#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_4:26000025..26006473#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_4:41307907..41314411#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_4:43847031..43853513#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_6:25225360..25232124#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_7:10206321..10212801#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_7:17030195..17036657#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_7:17030200..17036647#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002705|Aalpi_chr_7:32371767..32378249#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002709|Aalpi_chr_3:19024025..19029290#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002709|Aalpi_chr_4:38988283..38993538#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002709|Aalpi_chr_5:4194419..4199686#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002710|Aalpi_chr_4:50444055..50449212#LTR/Copia	LTR	Copia	Tork	no	+	GAG|Tork PROT|Tork INT|Tork
TE_00002713|Aalpi_chr_2:613440..618890#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002713|Aalpi_chr_7:11975989..11981441#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002713|Aalpi_chr_7:50158133..50163579#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002714|Aalpi_chr_7:34421638..34432356#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002715|Aalpi_chr_2:17933053..17946686#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand INT|Retand
TE_00002717|Aalpi_chr_1:2199791..2212234#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00002718|Aalpi_chr_5:7530366..7542049#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00002719|Aalpi_chr_4:35267983..35272987#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00002720|Aalpi_chr_4:18736648..18741457#DNA/DTA	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00002728|Aalpi_chr_7:6287313..6292695#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002733|Aalpi_chr_5:6035450..6038574#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale INT|Ale
TE_00002735|Aalpi_chr_6:26685859..26691007#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002737|Aalpi_chr_4:18004113..18011685#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00002741|Aalpi_chr_1:16358843..16363715#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002741|Aalpi_chr_4:8526156..8530411#LTR/Copia	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale RT|Ale RH|Ale
TE_00002743|Aalpi_chr_4:39915752..39917933#LTR/unknown	LTR	Copia	Ivana	no	-	GAG|Ivana
TE_00002743|Aalpi_chr_7:49363864..49366104#LTR/unknown	LTR	Copia	Ivana	no	+	GAG|Ivana
TE_00002748|Aalpi_chr_4:41222925..41228205#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00002751|Aalpi_chr_1:4130498..4135077#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002751|Aalpi_chr_2:30677272..30681915#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002751|Aalpi_chr_3:7473031..7477608#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002752|Aalpi_chr_4:5760088..5767813#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay INT|Tekay CHD|Tekay
