#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00004030|Bnigr_chr_1:30947439..30953251#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00004030|Bnigr_chr_8:38799708..38805702#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00004032|Bnigr_chr_2:29172865..29178092#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004032|Bnigr_chr_7:13693734..13698868#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004040|Bnigr_chr_4:25916523..25921299#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004042|Bnigr_chr_3:15747600..15752870#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca RH|Bianca
TE_00004050|Bnigr_chr_1:5727463..5732147#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004050|Bnigr_chr_2:40434189..40438832#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004056|Bnigr_chr_8:40357605..40365570#LTR/Copia	LTR	Copia	Angela	no	+	PROT|Angela INT|Angela RT|Angela
TE_00004062|Bnigr_chr_5:14283009..14287723#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004071|Bnigr_chr_4:42515956..42519688#LTR/Copia	LTR	Copia	Tork	no	+	GAG|Tork PROT|Tork INT|Tork
TE_00004075|Bnigr_chr_4:37626329..37630910#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004077|Bnigr_chr_3:26334933..26340136#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004090|Bnigr_chr_1:14885228..14890429#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004095|Bnigr_chr_1:17675726..17680890#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004100|Bnigr_chr_3:19277181..19281704#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004102|Bnigr_chr_3:16671889..16677402#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00004102|Bnigr_chr_5:46707497..46713294#LTR/unknown	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00004102|Bnigr_chr_7:15699690..15705397#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00004104|Bnigr_chr_8:8447512..8452870#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004110|Bnigr_chr_3:30372004..30378062#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004111|Bnigr_chr_3:23530599..23534248#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale RT|Ale RH|Ale
TE_00004119|Bnigr_chr_3:30464896..30472349#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004142|Bnigr_chr_5:46388343..46390890#LTR/unknown	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00004145|Bnigr_chr_2:13866422..13871326#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00004145|Bnigr_chr_2:32226700..32231553#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00004146|Bnigr_chr_5:12401521..12406167#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004149|Bnigr_chr_1:9781198..9786386#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004150|Bnigr_chr_8:13437805..13442147#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004154|Bnigr_chr_2:19319406..19329231#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00004154|Bnigr_chr_8:39000575..39010277#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00004156|Bnigr_chr_2:10986779..10996570#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00004156|Bnigr_chr_7:12397527..12407348#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00004156|Bnigr_chr_7:12397527..12412830#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00004162|Bnigr_chr_4:27637759..27643367#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004163|Bnigr_chr_4:14147208..14152046#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004165|Bnigr_chr_5:33993177..33997978#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004170|Bnigr_chr_1:22133300..22138657#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004183|Bnigr_chr_2:7339519..7342267#DNA/DTM	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00004185|Bnigr_chr_2:32414534..32419034#DNA/DTC	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE
TE_00004186|Bnigr_chr_3:3290878..3296052#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004186|Bnigr_chr_5:20051827..20056999#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004195|Bnigr_chr_4:40368836..40373415#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004198|Bnigr_chr_6:26562966..26567694#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004199|Bnigr_chr_5:29577848..29586308#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00004200|Bnigr_chr_6:26637626..26647670#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00004204|Bnigr_chr_8:9529890..9535079#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004206|Bnigr_chr_1:28668064..28659332#DNA/Helitron	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00004213|Bnigr_chr_8:3784874..3789989#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004217|Bnigr_chr_7:14559150..14569680#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00004218|Bnigr_chr_8:13017984..13020814#DNA/DTM	LINE	unknown	unknown	unknown	+	ENDO|LINE
TE_00004223|Bnigr_chr_2:36297485..36302374#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004224|Bnigr_chr_3:42924274..42929440#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004225|Bnigr_chr_5:27733136..27738076#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004232|Bnigr_chr_4:36751999..36756766#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004233|Bnigr_chr_5:37126504..37131627#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004243|Bnigr_chr_3:34720477..34726006#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004243|Bnigr_chr_4:30493228..30499705#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004246|Bnigr_chr_4:35898178..35902825#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004246|Bnigr_chr_5:43144378..43149021#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004250|Bnigr_chr_1:6807913..6813023#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004251|Bnigr_chr_4:23821764..23826978#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004260|Bnigr_chr_5:9870938..9875567#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004261|Bnigr_chr_8:14094094..14098828#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004264|Bnigr_chr_3:3076974..3081809#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004264|Bnigr_chr_5:11894209..11899044#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004264|Bnigr_chr_5:22426431..22431266#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004266|Bnigr_chr_3:18922015..18926629#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004270|Bnigr_chr_7:6181726..6186391#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004271|Bnigr_chr_1:32807485..32813788#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004271|Bnigr_chr_4:23285232..23291612#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004271|Bnigr_chr_4:39598902..39605401#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00004273|Bnigr_chr_8:37296465..37300892#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00004276|Bnigr_chr_7:6108952..6115543#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE RH|SIRE
TE_00004283|Bnigr_chr_8:5212092..5219808#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004286|Bnigr_chr_2:3826914..3831605#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004288|Bnigr_chr_2:21972356..21976414#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00004289|Bnigr_chr_5:34246099..34253062#LTR/unknown	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00004290|Bnigr_chr_5:28230434..28242154#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00004291|Bnigr_chr_1:40951603..40956301#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004291|Bnigr_chr_8:41833113..41837652#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004294|Bnigr_chr_8:19851010..19856199#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004298|Bnigr_chr_5:16374380..16379440#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004301|Bnigr_chr_5:51314142..51318768#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004313|Bnigr_chr_1:15306034..15314523#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00004316|Bnigr_chr_3:25765883..25771166#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004320|Bnigr_chr_6:15980924..15984229#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00004324|Bnigr_chr_1:18093039..18099191#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004331|Bnigr_chr_1:14664503..14666495#LTR/Copia	LTR	Copia	mixture	no	+	GAG|Ivana INT|Lyco
TE_00004331|Bnigr_chr_1:15960956..15965726#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004331|Bnigr_chr_3:24596186..24600950#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004331|Bnigr_chr_4:13924245..13928981#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004331|Bnigr_chr_5:25339653..25344456#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004331|Bnigr_chr_5:43250913..43255669#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004331|Bnigr_chr_5:47258500..47263262#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004331|Bnigr_chr_7:18961081..18965839#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004331|Bnigr_chr_7:4560024..4564779#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004338|Bnigr_chr_4:25013905..25015931#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00004338|Bnigr_chr_5:29519566..29521594#LTR/unknown	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00004338|Bnigr_chr_6:26640807..26642817#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00004338|Bnigr_chr_7:28411139..28413159#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00004340|Bnigr_chr_6:8529759..8534589#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004353|Bnigr_chr_1:3132556..3137113#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004354|Bnigr_chr_1:34521688..34528018#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004361|Bnigr_chr_3:44956838..44958246#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00004364|Bnigr_chr_1:9148661..9153485#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004366|Bnigr_chr_7:12557131..12563286#LTR/Gypsy	LTR	Gypsy	CRM	no	+	PROT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00004370|Bnigr_chr_3:8428599..8433957#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004370|Bnigr_chr_7:21351347..21356710#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004372|Bnigr_chr_2:22847385..22858821#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00004372|Bnigr_chr_4:34605864..34617576#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00004372|Bnigr_chr_4:40668968..40680580#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00004373|Bnigr_chr_5:18458661..18463634#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00004374|Bnigr_chr_3:43839357..43844634#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004377|Bnigr_chr_1:17173978..17183352#DNA/Helitron	mixture	mixture	unknown	unknown	-	RH|LINE CHDCR|CRM
TE_00004377|Bnigr_chr_3:44029030..44030842#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00004381|Bnigr_chr_4:12015989..12021827#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004381|Bnigr_chr_4:14618494..14624321#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004381|Bnigr_chr_4:14618498..14624321#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004381|Bnigr_chr_7:36925975..36931797#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004384|Bnigr_chr_3:13627584..13629615#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM
TE_00004404|Bnigr_chr_6:31021890..31027829#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00004405|Bnigr_chr_4:22940853..22946222#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004407|Bnigr_chr_5:9352715..9357662#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004410|Bnigr_chr_1:6915800..6920590#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00004415|Bnigr_chr_2:5114963..5123663#LTR/Copia	LTR	Copia	SIRE	yes	+	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00004416|Bnigr_chr_5:19387031..19391973#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00004420|Bnigr_chr_1:18986055..18990275#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00004421|Bnigr_chr_8:23385948..23388935#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00004432|Bnigr_chr_5:25207688..25210234#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale RT|Ale RH|Ale
TE_00004433|Bnigr_chr_5:43370763..43374699#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00004433|Bnigr_chr_5:43370920..43374542#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00004435|Bnigr_chr_3:38254013..38266591#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00004436|Bnigr_chr_1:31110843..31113398#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00004437|Bnigr_chr_6:6231622..6238927#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00004439|Bnigr_chr_4:5595562..5606261#DNA/Helitron	LINE	unknown	unknown	unknown	+	RT|LINE RH|LINE
TE_00004441|Bnigr_chr_1:4914056..4919293#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00004442|Bnigr_chr_1:1202259..1207508#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004442|Bnigr_chr_4:9391249..9396497#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004442|Bnigr_chr_4:98751..103188#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004442|Bnigr_chr_5:10334203..10344657#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale INT|Ale RT|Ale RH|Ale PROT|Ale
TE_00004442|Bnigr_chr_6:21965238..21970486#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004442|Bnigr_chr_7:9729368..9739888#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004442|Bnigr_chr_8:35623015..35628267#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004442|Bnigr_chr_8:44943477..44948493#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004443|Bnigr_chr_5:34496346..34501596#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004452|Bnigr_chr_6:15374958..15379356#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00004452|Bnigr_chr_8:40773159..40777609#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00004454|Bnigr_chr_3:24565575..24570822#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004454|Bnigr_chr_3:30512670..30517949#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004454|Bnigr_chr_8:10736424..10741672#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004460|Bnigr_chr_5:15791975..15796804#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004461|Bnigr_chr_6:8560109..8561220#DNA/DTA	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00004463|Bnigr_chr_3:37941538..37950168#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00004464|Bnigr_chr_7:10710941..10715362#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00004465|Bnigr_chr_8:34343341..34347335#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00004467|Bnigr_chr_1:13171405..13176941#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004471|Bnigr_chr_6:24908565..24912085#LTR/Copia	LTR	Copia	Ale	no	-	INT|Ale RT|Ale RH|Ale
TE_00004473|Bnigr_chr_2:19727070..19735941#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00004473|Bnigr_chr_3:36537421..36546293#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00004474|Bnigr_chr_1:29936628..29938753#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00004475|Bnigr_chr_4:16876259..16880953#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004477|Bnigr_chr_6:17761859..17765235#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00004478|Bnigr_chr_6:30702191..30706740#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004481|Bnigr_chr_8:15672842..15689703#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00004488|Bnigr_chr_7:30446999..30451865#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00004491|Bnigr_chr_3:28709095..28714264#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004491|Bnigr_chr_6:4617757..4622928#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004496|Bnigr_chr_5:13793621..13789714#DNA/Helitron	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00004501|Bnigr_chr_5:35163254..35175199#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00004502|Bnigr_chr_3:6375799..6381591#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00004506|Bnigr_chr_2:30904824..30909483#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00004508|Bnigr_chr_1:6574756..6579926#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00004508|Bnigr_chr_4:22166455..22171499#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
