#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00001368|Asuec_chr_11:13709961..13722290#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_11:13765999..13774668#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_11:14312847..14324927#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001368|Asuec_chr_11:14382515..14394383#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_11:14394884..14407240#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_11:14508138..14520473#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001368|Asuec_chr_11:14632041..14643778#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_12:13458882..13470854#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001368|Asuec_chr_12:15006487..15018818#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_13:4266968..4278899#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001368|Asuec_chr_6:13306036..13317807#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_6:16579723..16591970#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001368|Asuec_chr_9:4520366..4531626#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001369|Asuec_chr_10:5750406..5763952#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001372|Asuec_chr_4:3152721..3163382#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001372|Asuec_chr_4:4279055..4289596#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001373|Asuec_chr_4:14479488..14483269#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001375|Asuec_chr_4:6389918..6394996#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001377|Asuec_chr_3:11118087..11123519#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001385|Asuec_chr_8:17411742..17416664#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001387|Asuec_chr_7:11772936..11773738#DNA/DTT	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00001390|Asuec_chr_3:13496897..13498463#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001396|Asuec_chr_12:15087059..15087957#DNA/DTM	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00001396|Asuec_chr_12:15088325..15089223#DNA/DTM	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00001396|Asuec_chr_12:15094261..15095159#DNA/DTM	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00001396|Asuec_chr_13:4873956..4874854#DNA/DTM	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00001396|Asuec_chr_13:5090605..5091503#DNA/DTM	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00001396|Asuec_chr_13:5096833..5097731#DNA/DTM	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00001405|Asuec_chr_11:12828027..12833866#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001405|Asuec_chr_11:13446409..13452249#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001405|Asuec_chr_12:18530366..18535988#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001405|Asuec_chr_13:4964648..4970414#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001405|Asuec_chr_9:15393127..15398654#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001405|Asuec_chr_9:5609689..5615500#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001406|Asuec_chr_2:1790456..1795168#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001406|Asuec_chr_4:10447722..10452439#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001411|Asuec_chr_12:2955043..2959747#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001417|Asuec_chr_9:9604786..9609670#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001417|Asuec_chr_9:9604806..9609667#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001421|Asuec_chr_12:2597696..2602821#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001424|Asuec_chr_10:4379868..4383785#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001424|Asuec_chr_10:4379869..4383784#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001425|Asuec_chr_10:374497..378400#LTR/Copia	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale RT|Ale RH|Ale
TE_00001426|Asuec_chr_5:21835919..21841067#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001433|Asuec_chr_9:3465433..3479126#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001434|Asuec_chr_8:8486594..8490151#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00001434|Asuec_chr_8:8490238..8493795#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00001440|Asuec_chr_9:1357973..1376498#DNA/Helitron	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001444|Asuec_chr_5:12042842..12047595#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00001445|Asuec_chr_12:15908753..15915880#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001447|Asuec_chr_3:12715705..12728145#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001447|Asuec_chr_3:12719185..12725660#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001449|Asuec_chr_9:4896623..4902181#LTR/unknown	LTR	Gypsy	CRM	no	+	GAG|CRM CHDCR|CRM
TE_00001451|Asuec_chr_2:3412828..3417862#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001453|Asuec_chr_2:3916764..3922530#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001454|Asuec_chr_13:1461536..1467473#LTR/unknown	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001455|Asuec_chr_8:15003684..15006794#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina CHD|Reina
TE_00001460|Asuec_chr_10:6742414..6746832#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001461|Asuec_chr_6:11688276..11693240#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001468|Asuec_chr_1:13357301..13360451#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina PROT|Reina
TE_00001475|Asuec_chr_3:10489482..10494968#LTR/Copia	LTR	Copia	Tork	no	+	GAG|Tork
TE_00001476|Asuec_chr_3:10953516..10958383#LTR/unknown	LTR	Copia	Bianca	no	+	RH|Bianca
TE_00001482|Asuec_chr_1:3607844..3612456#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001482|Asuec_chr_13:15493859..15498472#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001482|Asuec_chr_8:1759111..1763723#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001483|Asuec_chr_10:5159141..5170889#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001483|Asuec_chr_12:14640873..14652386#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001483|Asuec_chr_12:15584683..15598939#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001494|Asuec_chr_6:11302161..11306879#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001498|Asuec_chr_3:15477879..15482461#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001499|Asuec_chr_8:7260381..7266041#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001499|Asuec_chr_8:7260390..7266038#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001500|Asuec_chr_11:17505092..17507495#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001501|Asuec_chr_10:4091323..4094835#LTR/unknown	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00001506|Asuec_chr_13:12939985..12944752#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001507|Asuec_chr_12:18322701..18328638#LTR/Copia	LTR	Copia	Bianca	no	-	PROT|Bianca GAG|Bianca RH|Bianca
TE_00001510|Asuec_chr_1:18340928..18345639#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001510|Asuec_chr_1:21376146..21380871#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001510|Asuec_chr_4:10803884..10808607#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001511|Asuec_chr_10:8096172..8101185#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001511|Asuec_chr_13:2158242..2163188#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001514|Asuec_chr_9:9151123..9153321#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001514|Asuec_chr_9:9151136..9153321#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001517|Asuec_chr_1:19205947..19208329#LTR/Copia	LTR	Copia	Ale	no	-	RT|Ale RH|Ale
TE_00001518|Asuec_chr_5:15068655..15073628#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001519|Asuec_chr_10:6514458..6519569#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001519|Asuec_chr_2:7759304..7764415#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001519|Asuec_chr_4:14547377..14552488#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001519|Asuec_chr_7:14887458..14892833#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001526|Asuec_chr_7:14569552..14571690#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00001529|Asuec_chr_10:16348208..16353659#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001536|Asuec_chr_10:8926859..8934631#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand aRH|Retand INT|Retand
TE_00001536|Asuec_chr_11:11341500..11349332#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand aRH|Retand INT|Retand
TE_00001540|Asuec_chr_2:5901807..5908792#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001540|Asuec_chr_2:5902830..5908027#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001540|Asuec_chr_3:10593171..10598369#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001547|Asuec_chr_11:12409136..12417670#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001548|Asuec_chr_8:10133372..10137394#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001550|Asuec_chr_7:6930188..6944467#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001556|Asuec_chr_6:15652717..15658375#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001560|Asuec_chr_2:1148106..1153698#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001562|Asuec_chr_1:16155969..16158536#DNA/DTH	LTR	Copia	Ale	no	-	INT|Ale
TE_00001566|Asuec_chr_10:11206363..11211231#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001566|Asuec_chr_13:15479974..15484821#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001568|Asuec_chr_9:4611527..4616736#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001568|Asuec_chr_9:5541232..5547910#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001570|Asuec_chr_11:15613891..15618316#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001578|Asuec_chr_1:16720557..16722944#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana RH|Ivana
TE_00001578|Asuec_chr_5:22934534..22936926#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana RH|Ivana
TE_00001579|Asuec_chr_10:13961960..13966888#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001579|Asuec_chr_13:1971387..1976315#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001580|Asuec_chr_1:15917879..15922704#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001585|Asuec_chr_9:10659018..10663958#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001586|Asuec_chr_2:6442842..6447564#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001590|Asuec_chr_12:17169255..17173253#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001595|Asuec_chr_12:15043992..15051458#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001595|Asuec_chr_6:13781638..13789271#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001595|Asuec_chr_6:16213579..16221112#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001595|Asuec_chr_7:5745489..5753122#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001595|Asuec_chr_7:6714450..6722084#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001595|Asuec_chr_8:13372778..13380409#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001595|Asuec_chr_8:13514032..13521498#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001595|Asuec_chr_9:1889995..1897458#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001597|Asuec_chr_11:19664166..19669531#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001597|Asuec_chr_5:10372617..10377226#LTR/Copia	LTR	Copia	Tork	no	-	PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001598|Asuec_chr_12:17838291..17843884#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001602|Asuec_chr_1:16525502..16530658#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001605|Asuec_chr_6:18008249..18013273#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001607|Asuec_chr_4:2319506..2324858#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001608|Asuec_chr_12:7334472..7339362#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001610|Asuec_chr_13:2089349..2099497#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001615|Asuec_chr_2:1851782..1857029#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001615|Asuec_chr_2:3760722..3765114#LTR/Copia	LTR	Copia	Tork	no	+	GAG|Tork INT|Tork RT|Tork RH|Tork
TE_00001619|Asuec_chr_1:9435313..9439921#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001619|Asuec_chr_9:6523476..6528088#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001626|Asuec_chr_9:2329611..2334225#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001633|Asuec_chr_12:11727280..11728449#DNA/DTC	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00001634|Asuec_chr_2:10044365..10048311#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana
TE_00001636|Asuec_chr_10:5599208..5604260#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM RT|CRM CHDCR|CRM
TE_00001636|Asuec_chr_13:5199954..5205005#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM RT|CRM CHDCR|CRM
TE_00001637|Asuec_chr_1:10487108..10491740#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001638|Asuec_chr_10:5947011..5960701#LTR/Gypsy	LTR	Gypsy	CRM	no	?	PROT|CRM GAG|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001638|Asuec_chr_10:5948998..5956004#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001638|Asuec_chr_4:2464630..2471660#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001638|Asuec_chr_8:3108018..3115024#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001638|Asuec_chr_9:8519521..8525806#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001645|Asuec_chr_12:17507330..17509299#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00001655|Asuec_chr_13:5160918..5172741#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001656|Asuec_chr_3:11998169..12002044#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001656|Asuec_chr_3:11998262..12001951#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001668|Asuec_chr_10:10449231..10454341#LTR/Copia	LTR	Copia	Tork	no	+	GAG|Tork PROT|Tork INT|Tork RH|Tork
TE_00001671|Asuec_chr_1:24726618..24731038#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001673|Asuec_chr_12:11943804..11949206#LTR/Copia	LTR	Copia	TAR	yes	-	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001673|Asuec_chr_6:13751433..13755019#LTR/Copia	LTR	Copia	TAR	no	+	RT|TAR RH|TAR
TE_00001675|Asuec_chr_13:661964..669546#LTR/Copia	LTR	Copia	SIRE	yes	+	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00001675|Asuec_chr_4:1418664..1427740#LTR/Copia	LTR	Copia	SIRE	yes	+	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00001675|Asuec_chr_5:8167461..8175873#LTR/Copia	LTR	Copia	SIRE	yes	+	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00001681|Asuec_chr_5:11165494..11174436#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001682|Asuec_chr_12:13672941..13684882#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001684|Asuec_chr_2:1506597..1507899#DNA/DTM	LTR	Copia	TAR	no	+	GAG|TAR
TE_00001686|Asuec_chr_1:13466247..13471435#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001687|Asuec_chr_11:4776852..4781596#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001687|Asuec_chr_11:7868753..7873492#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001687|Asuec_chr_12:6920301..6925009#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001701|Asuec_chr_3:14282678..14287393#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001701|Asuec_chr_3:9581731..9586444#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001701|Asuec_chr_5:10724291..10729006#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001702|Asuec_chr_10:11063690..11068459#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001706|Asuec_chr_4:1577871..1583208#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001713|Asuec_chr_12:12818978..12824119#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001717|Asuec_chr_10:2160687..2165682#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001717|Asuec_chr_13:1943339..1948335#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001720|Asuec_chr_8:583441..586726#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE
