#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00002663|Iindi_chr_6:8109744..8116901#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_6:9074387..9081613#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:10282229..10294892#LTR/unknown	LTR	Copia	Angela	yes	?	CHD|Galadriel GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:12060375..12067730#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:12070307..12077430#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:12157592..12165125#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:1275575..1282860#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:13839436..13846687#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:13926755..13934307#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:14889139..14896205#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:15747001..15759125#LTR/Copia	LTR	Copia	Angela	no	?	RT|Ale GAG|Angela PROT|Angela INT|Angela RH|Angela
TE_00002663|Iindi_chr_7:15750347..15757614#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:16187253..16194369#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:162238..169506#LTR/Copia	LTR	Copia	Angela	no	-	GAG|Angela PROT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:16309266..16316499#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:16309276..16316500#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:17348208..17355516#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:18707575..18714870#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:20250127..20257175#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:20328731..20336302#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:21122977..21130655#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:21654773..21662054#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:22232762..22239843#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:22361974..22369232#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:22370559..22377812#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:23368979..23376270#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:23911894..23919272#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:24199585..24206894#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:24495845..24503220#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:24655205..24662468#LTR/Copia	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela RH|Angela
TE_00002663|Iindi_chr_7:24927128..24934017#LTR/Copia	LTR	Copia	Angela	no	-	PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:26117786..26125499#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:26220742..26228113#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:26394102..26401263#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:26480146..26487162#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:26565931..26573277#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:26920827..26928185#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:27586798..27594066#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:28127070..28134364#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:28272126..28286023#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca INT|Bianca PROT|Angela RH|Angela
TE_00002663|Iindi_chr_7:28276573..28284138#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:29041834..29049041#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:32425982..32432937#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:32873475..32886515#LTR/unknown	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:32878721..32886231#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:33755959..33763129#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:34261425..34268613#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:34559182..34566470#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:34770450..34777995#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:35127547..35134923#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:35404123..35411422#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:35655748..35663028#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:35875958..35883702#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:37160747..37167943#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:37181783..37196406#LTR/Copia	LTR	Copia	Angela	no	?	RT|Angela RH|Angela INT|Angela PROT|Angela GAG|Angela
TE_00002663|Iindi_chr_7:37184121..37191399#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:3913164..3920445#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:5427243..5434533#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:6197889..6205448#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:6197889..6209794#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:6327666..6335043#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:6912133..6919389#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:7296192..7308701#LTR/unknown	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Angela CHD|Reina
TE_00002663|Iindi_chr_7:7296875..7304158#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:7974320..7981698#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:8854498..8868960#LTR/Copia	LTR	Copia	Angela	no	?	INT|Angela PROT|Angela GAG|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:8860662..8868111#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002663|Iindi_chr_7:9924276..9931397#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
TE_00002666|Iindi_chr_2:23362712..23366655#LTR/Copia	LTR	Copia	Tork	no	+	GAG|Tork PROT|Tork
TE_00002669|Iindi_chr_1:19287564..19290621#LTR/unknown	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00002669|Iindi_chr_1:32159139..32162139#LTR/Copia	LTR	Gypsy	CRM	no	+	CHDCR|CRM
TE_00002669|Iindi_chr_5:18200408..18203422#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00002678|Iindi_chr_2:9224896..9230096#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002678|Iindi_chr_4:7087451..7092625#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00002682|Iindi_chr_5:27750238..27753757#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00002683|Iindi_chr_4:24536720..24541413#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002683|Iindi_chr_4:24536726..24541393#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002685|Iindi_chr_1:15079371..15084601#LTR/Copia	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork INT|Tork RH|Tork
TE_00002685|Iindi_chr_7:17983731..17988627#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002686|Iindi_chr_4:24215333..24221076#LTR/unknown	LTR	Copia	Bianca	no	-	GAG|Bianca PROT|Bianca
TE_00002689|Iindi_chr_1:10226440..10233072#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_1:11827398..11833736#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_1:15003212..15009833#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_1:18609942..18616459#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_1:18668027..18674546#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_1:31161008..31167726#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_1:32972744..32979257#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_1:396349..403061#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_2:14057518..14064035#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_2:23764324..23771102#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_2:25940657..25947083#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_2:624764..634441#LTR/Copia	LTR	Copia	Ikeros	no	-	PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros GAG|Ikeros
TE_00002689|Iindi_chr_2:696716..703019#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_3:18607636..18614164#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_3:21399747..21406271#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_3:22799521..22806113#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_3:23049011..23054895#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_3:30756239..30762642#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:12117683..12124159#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:1607462..1614075#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:25445115..25451742#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:31934414..31941026#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:33366018..33372889#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:4025816..4032289#LTR/Copia	LTR	Copia	Ikeros	no	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:4219146..4225746#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:5655825..5662326#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:6674556..6681144#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:6741621..6748256#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_4:9653762..9660363#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_5:31544096..31550790#LTR/Copia	LTR	Copia	Ikeros	no	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_5:6308685..6315292#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_6:10545164..10551626#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_6:14515724..14522317#LTR/Copia	LTR	Copia	Ikeros	no	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_6:20673328..20680054#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_6:28677788..28684507#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_6:34323142..34329630#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_7:26074455..26081180#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_7:2747857..2754483#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_7:31287521..31294031#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002689|Iindi_chr_7:8005012..8011598#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002690|Iindi_chr_2:9022004..9029060#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002690|Iindi_chr_3:2362844..2368387#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00002696|Iindi_chr_1:16551904..16557838#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_1:32135050..32140966#LTR/Copia	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork INT|Tork RH|Tork
TE_00002696|Iindi_chr_1:36410777..36415995#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_1:37233695..37239677#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_2:20782674..20788631#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_2:21545453..21551402#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_2:22651693..22657708#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_2:26808086..26814082#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_2:32194443..32200121#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_3:20401499..20407524#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_3:28533310..28539250#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_3:33265725..33271675#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_3:9766511..9772386#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_4:13198384..13204415#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_5:25866035..25871992#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_5:37015277..37021225#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_6:15887962..15893948#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_6:6445085..6451075#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_7:12826570..12832548#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_7:17085122..17091051#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_7:19300005..19305973#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_7:26355432..26361173#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002696|Iindi_chr_7:30434797..30440775#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00002699|Iindi_chr_3:336891..341605#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002701|Iindi_chr_6:30881495..30885478#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00002701|Iindi_chr_6:3273681..3277846#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00002701|Iindi_chr_6:3273773..3277754#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00002705|Iindi_chr_1:16750067..16755155#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002705|Iindi_chr_1:33363368..33368100#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002705|Iindi_chr_1:33363375..33368087#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002705|Iindi_chr_2:6582517..6587255#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002705|Iindi_chr_2:6582524..6587242#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00002706|Iindi_chr_6:30369263..30374892#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002706|Iindi_chr_7:23534557..23540496#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002707|Iindi_chr_1:23264001..23268026#LTR/Copia	LTR	Copia	Ivana	no	+	RT|Ivana
TE_00002713|Iindi_chr_5:6462039..6467460#LTR/Copia	LTR	Copia	TAR	no	-	GAG|TAR
TE_00002720|Iindi_chr_2:18686927..18694031#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002720|Iindi_chr_4:4840557..4846900#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00002722|Iindi_chr_6:22033327..22036848#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00002724|Iindi_chr_2:10650359..10655196#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002724|Iindi_chr_3:26183197..26188060#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00002726|Iindi_chr_4:11701902..11709419#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00002729|Iindi_chr_3:13337959..13344332#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM PROT|CRM RT|CRM RH|CRM CHDCR|CRM
