#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00001414|Dniva_chr_4:34267760..34279292#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001414|Dniva_chr_5:3372637..3384189#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001415|Dniva_chr_6:26775290..26780137#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001417|Dniva_chr_6:12185523..12193603#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001418|Dniva_chr_8:28419159..28422426#LTR/Copia	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale INT|Ale RH|Ale
TE_00001425|Dniva_chr_8:25384445..25396658#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001430|Dniva_chr_2:34515343..34518388#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana RT|Ivana
TE_00001430|Dniva_chr_8:13484411..13486986#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana RT|Ivana
TE_00001435|Dniva_chr_3:18555417..18558522#DNA/Helitron	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00001438|Dniva_chr_8:21989503..21994303#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001439|Dniva_chr_8:10914725..10915760#DNA/hAT	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00001440|Dniva_chr_7:24173008..24185025#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001443|Dniva_chr_6:33577059..33584922#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001444|Dniva_chr_6:871064..876165#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001449|Dniva_chr_2:5113286..5125944#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001452|Dniva_chr_6:20723533..20728143#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001452|Dniva_chr_8:18810266..18814841#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001454|Dniva_chr_6:6872391..6873225#DNA/PIF_Harbinger	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00001456|Dniva_chr_8:24396312..24400985#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001459|Dniva_chr_1:26910202..26914886#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001463|Dniva_chr_7:9884921..9889780#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001466|Dniva_chr_2:10800878..10804355#DNA/hAT	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00001471|Dniva_chr_4:5391256..5396116#DNA/PIF_Harbinger	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00001475|Dniva_chr_8:6254010..6259151#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001483|Dniva_chr_3:3291825..3303782#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001486|Dniva_chr_8:8919030..8923266#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001489|Dniva_chr_2:6439660..6440694#DNA/MuDR_Mutator	LINE	unknown	unknown	unknown	-	ENDO|LINE
TE_00001490|Dniva_chr_2:15716160..15728536#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00001491|Dniva_chr_7:290164..296706#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001492|Dniva_chr_3:7148065..7152805#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001492|Dniva_chr_7:24722011..24726757#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001495|Dniva_chr_3:8424191..8432365#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001495|Dniva_chr_6:26382566..26391171#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001499|Dniva_chr_1:12470219..12475239#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001505|Dniva_chr_2:36487390..36493552#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001510|Dniva_chr_5:2747020..2753763#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001510|Dniva_chr_8:24737035..24741864#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001515|Dniva_chr_3:11213654..11221250#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay INT|Tekay CHD|Tekay
TE_00001515|Dniva_chr_4:14582595..14594862#LTR/Copia	LTR	Copia	Ivana	no	?	RH|Ivana GAG|Tekay INT|Tekay CHD|Tekay RT|Ivana PROT|Ivana
TE_00001515|Dniva_chr_6:11354686..11361930#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay INT|Tekay CHD|Tekay
TE_00001515|Dniva_chr_6:20899386..20907085#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay INT|Tekay CHD|Tekay
TE_00001518|Dniva_chr_5:31628590..31634009#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001518|Dniva_chr_6:1017959..1023370#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001520|Dniva_chr_2:29807554..29815183#LTR/unknown	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001528|Dniva_chr_8:26608089..26616869#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001530|Dniva_chr_5:25411365..25420429#LTR/Copia	LTR	Copia	SIRE	yes	+	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00001533|Dniva_chr_1:25307336..25318904#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001533|Dniva_chr_2:15388627..15400201#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001533|Dniva_chr_6:29784467..29789167#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand
TE_00001533|Dniva_chr_7:23257965..23269450#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001533|Dniva_chr_8:18374339..18383382#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand INT|Retand
TE_00001533|Dniva_chr_8:23958507..23970071#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001535|Dniva_chr_3:1971822..1977840#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001535|Dniva_chr_6:15615172..15625159#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001535|Dniva_chr_8:22085314..22091454#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001538|Dniva_chr_3:30268127..30273269#LTR/Copia	LTR	Copia	Alesia	yes	+	GAG|Alesia PROT|Alesia INT|Alesia RT|Alesia RH|Alesia
TE_00001538|Dniva_chr_3:30268130..30273246#LTR/Copia	LTR	Copia	Alesia	yes	+	GAG|Alesia PROT|Alesia INT|Alesia RT|Alesia RH|Alesia
TE_00001541|Dniva_chr_8:22253177..22260524#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001544|Dniva_chr_4:29696702..29701617#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001550|Dniva_chr_1:1970636..1977693#LTR/unknown	LTR	Copia	TAR	no	-	INT|TAR RT|TAR RH|TAR
TE_00001560|Dniva_chr_1:25268696..25275503#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001560|Dniva_chr_6:6622120..6628897#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001560|Dniva_chr_8:32127439..32134286#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001562|Dniva_chr_1:1377175..1389605#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001570|Dniva_chr_7:17861513..17863568#LTR/unknown	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00001571|Dniva_chr_1:22396093..22401940#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay INT|Tekay
TE_00001572|Dniva_chr_6:21149917..21156179#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001573|Dniva_chr_6:15150954..15156224#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001578|Dniva_chr_5:1332854..1337100#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE RH|SIRE
TE_00001584|Dniva_chr_6:17486956..17492913#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Dniva_chr_1:18339649..18354437#LTR/unknown	LTR	Copia	Ivana	no	?	RH|Ivana RT|Ivana INT|Ivana GAG|Athila PROT|Athila
TE_00001587|Dniva_chr_2:16354197..16364659#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001587|Dniva_chr_3:20405616..20415514#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001587|Dniva_chr_8:20734208..20743420#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001590|Dniva_chr_4:12245611..12250800#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001591|Dniva_chr_6:33163788..33168617#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001592|Dniva_chr_5:19057277..19063447#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001593|Dniva_chr_7:14676814..14682672#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00001596|Dniva_chr_3:17843762..17848661#LTR/Copia	LTR	Copia	Tork	no	+	PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001599|Dniva_chr_4:1385752..1390492#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001603|Dniva_chr_3:3520595..3526184#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001606|Dniva_chr_8:17901095..17905867#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001609|Dniva_chr_3:19928026..19933207#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001609|Dniva_chr_6:8133014..8138220#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001613|Dniva_chr_4:7662250..7664152#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00001613|Dniva_chr_5:21796165..21798112#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00001613|Dniva_chr_7:23644958..23647677#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00001624|Dniva_chr_6:2780294..2785096#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001632|Dniva_chr_6:31897160..31903794#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001632|Dniva_chr_7:11196493..11202876#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001632|Dniva_chr_8:12369902..12377293#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001632|Dniva_chr_8:25532362..25538822#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001639|Dniva_chr_2:33384342..33390727#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001642|Dniva_chr_1:10931959..10936195#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001643|Dniva_chr_6:26047942..26052272#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001645|Dniva_chr_1:15082383..15094449#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001647|Dniva_chr_5:20434028..20446449#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001650|Dniva_chr_2:40819948..40824732#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001650|Dniva_chr_7:12269987..12274775#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001653|Dniva_chr_1:7624176..7628695#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001656|Dniva_chr_3:22219894..22224729#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001656|Dniva_chr_3:8992824..8997720#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001656|Dniva_chr_5:2229553..2235804#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001656|Dniva_chr_5:7138516..7143417#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001656|Dniva_chr_6:3163300..3168173#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001656|Dniva_chr_7:12567004..12571904#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001656|Dniva_chr_7:948442..953315#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001659|Dniva_chr_1:22893443..22900046#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001660|Dniva_chr_8:643332..648709#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001665|Dniva_chr_4:21749574..21754777#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001666|Dniva_chr_3:14954115..14957514#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM CHDCR|CRM
TE_00001667|Dniva_chr_1:24453910..24460208#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001667|Dniva_chr_6:20202012..20208256#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001667|Dniva_chr_8:26352834..26359103#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001672|Dniva_chr_2:19206108..19209392#LTR/Copia	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale INT|Ale RH|Ale
TE_00001674|Dniva_chr_2:39829291..39834380#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001679|Dniva_chr_5:15701620..15706016#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001681|Dniva_chr_4:24474054..24478216#DNA/MuDR_Mutator	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00001692|Dniva_chr_2:30582443..30596706#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001693|Dniva_chr_1:27374891..27379558#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001700|Dniva_chr_8:8499529..8503832#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001701|Dniva_chr_7:10388258..10393527#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001702|Dniva_chr_2:15308385..15312255#DNA/MuDR_Mutator	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001703|Dniva_chr_1:30723506..30728882#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001703|Dniva_chr_2:31425156..31435389#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001704|Dniva_chr_8:12230284..12233610#DNA/EnSpm_CACTA	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001710|Dniva_chr_4:28725119..28733585#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001712|Dniva_chr_8:1359299..1363345#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001715|Dniva_chr_3:9430927..9435802#DNA/PIF_Harbinger	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00001720|Dniva_chr_6:1703529..1710330#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001723|Dniva_chr_2:29112199..29121217#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001728|Dniva_chr_2:26678520..26684847#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001732|Dniva_chr_4:17426342..17432971#DNA/Helitron	Helitron	unknown	unknown	unknown	-	HEL2|Helitron
TE_00001733|Dniva_chr_2:37093766..37102136#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001733|Dniva_chr_3:10323447..10332265#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001734|Dniva_chr_5:14579925..14593242#LTR/Gypsy	LTR	Gypsy	Tekay	no	?	GAG|Tekay CHD|Tekay INT|Tekay RH|Tekay RT|Tekay PROT|Tekay
TE_00001734|Dniva_chr_6:21060620..21069545#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001738|Dniva_chr_2:25266429..25272471#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001738|Dniva_chr_7:16243715..16250245#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001750|Dniva_chr_5:22430179..22437603#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001753|Dniva_chr_7:1815573..1820667#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001759|Dniva_chr_1:22954759..22960629#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001759|Dniva_chr_3:15945266..15956576#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001759|Dniva_chr_8:5582352..5588251#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001761|Dniva_chr_7:524488..544087#DNA/Helitron	LINE	unknown	unknown	unknown	?	ENDO|LINE INT|Angela PROT|Angela RH|LINE
TE_00001763|Dniva_chr_1:920425..924691#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001764|Dniva_chr_2:11891964..11896919#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001765|Dniva_chr_1:6436682..6441529#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001776|Dniva_chr_2:35856153..35857096#DNA/hAT	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00001779|Dniva_chr_3:11932570..11938514#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00001781|Dniva_chr_1:16704340..16708969#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001781|Dniva_chr_6:33586992..33593836#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001781|Dniva_chr_8:25029357..25036388#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay
TE_00001790|Dniva_chr_8:24887998..24894746#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00001791|Dniva_chr_7:2565667..2570924#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001794|Dniva_chr_4:22013593..22016732#LTR/unknown	LTR	Copia	Ale	no	+	INT|Ale RT|Ale RH|Ale
TE_00001804|Dniva_chr_1:7631593..7634619#DNA/EnSpm_CACTA	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00001805|Dniva_chr_6:22932133..22939532#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001807|Dniva_chr_2:29370593..29378668#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001807|Dniva_chr_5:11169591..11177610#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00001807|Dniva_chr_8:11148245..11154213#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001809|Dniva_chr_6:15960600..15967011#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001820|Dniva_chr_7:27541302..27550027#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001822|Dniva_chr_5:28709543..28716310#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001824|Dniva_chr_4:20461158..20472673#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001833|Dniva_chr_5:27444473..27449109#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001833|Dniva_chr_6:6057420..6062195#LTR/Copia	LTR	Copia	Ale	yes	?	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001834|Dniva_chr_2:3529538..3534880#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001834|Dniva_chr_4:25340802..25346454#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001841|Dniva_chr_1:30845491..30858901#LTR/unknown	LTR	Copia	Tork	yes	-	GAG|Athila PROT|Athila INT|Tork RT|Tork RH|Tork
TE_00001846|Dniva_chr_3:4572920..4578126#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001848|Dniva_chr_3:12271432..12279927#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001853|Dniva_chr_7:5793779..5799344#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001854|Dniva_chr_5:18915298..18921883#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001854|Dniva_chr_8:20749497..20753463#LTR/Gypsy	LTR	Gypsy	CRM	no	+	CHDCR|CRM GAG|CRM PROT|CRM RH|CRM
TE_00001859|Dniva_chr_6:6459991..6465238#LTR/unknown	LTR	Copia	TAR	no	+	RH|TAR
TE_00001863|Dniva_chr_3:14512346..14519010#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
