#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00001088|Echei_chr_5:12702964..12711021#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_5:15452274..15460301#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_5:16237347..16245515#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_6:8164695..8172951#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_6:8432369..8439932#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001088|Echei_chr_6:9304994..9313240#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001095|Echei_chr_5:14603670..14599659#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron
TE_00001098|Echei_chr_3:2905722..2910770#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001099|Echei_chr_6:7293716..7299602#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001099|Echei_chr_8:4084830..4090663#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001099|Echei_chr_8:4280468..4286301#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001099|Echei_chr_8:4334826..4340523#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001099|Echei_chr_8:4384583..4390360#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001101|Echei_chr_1:8129826..8137238#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila
TE_00001102|Echei_chr_5:14154147..14157512#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00001103|Echei_chr_2:1445654..1448387#LTR/Copia	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale RT|Ale RH|Ale
TE_00001113|Echei_chr_2:12518871..12524231#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001116|Echei_chr_1:3463788..3468718#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001116|Echei_chr_4:10127850..10132710#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001130|Echei_chr_1:14869171..14872892#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00001130|Echei_chr_2:9991935..9995695#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE
TE_00001130|Echei_chr_5:14674783..14678449#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00001132|Echei_chr_4:7761442..7766370#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001132|Echei_chr_5:2190416..2195344#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001132|Echei_chr_7:12040024..12044952#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001132|Echei_chr_7:14455437..14460274#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001133|Echei_chr_1:12319763..12324354#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001134|Echei_chr_4:19123378..19136123#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001134|Echei_chr_4:19123381..19136126#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001140|Echei_chr_8:4571707..4576237#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001147|Echei_chr_7:4930722..4937340#LTR/unknown	LTR	Gypsy	Athila	no	-	PROT|Athila
TE_00001148|Echei_chr_3:3817795..3824121#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001148|Echei_chr_3:3836959..3843298#LTR/unknown	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001148|Echei_chr_3:3875324..3881665#LTR/unknown	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001148|Echei_chr_3:3898053..3903890#LTR/unknown	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001154|Echei_chr_8:11957243..11962196#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001156|Echei_chr_7:119517..124458#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001156|Echei_chr_7:6146307..6151224#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001156|Echei_chr_7:9943504..9948475#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001157|Echei_chr_3:10344300..10355422#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001158|Echei_chr_7:8858159..8862891#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001159|Echei_chr_1:25937519..25942779#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001159|Echei_chr_4:13496594..13503142#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001159|Echei_chr_6:19127314..19132561#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001161|Echei_chr_2:3232766..3239935#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001161|Echei_chr_4:14726434..14733551#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001161|Echei_chr_4:15159754..15176406#LTR/Gypsy	LTR	Gypsy	CRM	no	?	PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM GAG|Athila
TE_00001161|Echei_chr_4:15161933..15169031#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001161|Echei_chr_4:9041550..9048632#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001161|Echei_chr_5:11849877..11857030#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001161|Echei_chr_5:12736039..12743178#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001161|Echei_chr_5:14832869..14840024#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001161|Echei_chr_8:6712860..6719951#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001162|Echei_chr_1:3020135..3024719#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001162|Echei_chr_1:3020146..3024708#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001167|Echei_chr_1:6816590..6821372#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001167|Echei_chr_5:1138324..1143073#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001172|Echei_chr_1:8201436..8213577#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001172|Echei_chr_4:15990110..15995195#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001172|Echei_chr_5:15745279..15750541#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001172|Echei_chr_5:15775359..15780622#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001172|Echei_chr_7:5265763..5270883#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001172|Echei_chr_7:5496010..5508458#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001173|Echei_chr_2:3912702..3925430#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001173|Echei_chr_8:1764927..1777775#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001177|Echei_chr_4:16720407..16724867#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001178|Echei_chr_6:4364494..4370884#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001188|Echei_chr_2:297116..299876#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00001189|Echei_chr_2:8294085..8298700#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001189|Echei_chr_3:3045676..3050311#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001189|Echei_chr_3:3600113..3604752#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001191|Echei_chr_3:15048207..15046593#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL2|Helitron
TE_00001192|Echei_chr_6:12439713..12440988#LTR/Copia	LTR	Copia	Ale	no	+	RH|Ale
TE_00001194|Echei_chr_1:11335172..11336718#LTR/unknown	LTR	Copia	Ivana	no	-	PROT|Ivana
TE_00001194|Echei_chr_6:6144278..6146075#LTR/unknown	LTR	Copia	Ivana	no	+	PROT|Ivana
TE_00001198|Echei_chr_1:7658921..7668068#LTR/Gypsy	LTR	Gypsy	Athila	no	-	PROT|Athila
TE_00001198|Echei_chr_1:8966691..8975995#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001198|Echei_chr_5:14964070..14973386#LTR/Gypsy	LTR	Gypsy	Athila	no	-	PROT|Athila
TE_00001198|Echei_chr_6:4674180..4682901#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001198|Echei_chr_6:6659890..6669156#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001202|Echei_chr_8:5246582..5251279#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001208|Echei_chr_6:4941431..4944500#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM PROT|CRM
TE_00001208|Echei_chr_6:4963255..4966311#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM PROT|CRM
TE_00001208|Echei_chr_6:4980017..4983076#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM PROT|CRM
TE_00001208|Echei_chr_6:5027972..5031025#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM PROT|CRM
TE_00001208|Echei_chr_6:5066463..5069519#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM PROT|CRM
TE_00001208|Echei_chr_6:5090866..5093926#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM PROT|CRM
TE_00001208|Echei_chr_6:5110998..5114060#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM PROT|CRM
TE_00001212|Echei_chr_3:3482146..3485038#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00001213|Echei_chr_6:20353149..20357711#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001217|Echei_chr_4:2652430..2658379#LTR/unknown	LTR	Gypsy	CRM	no	+	GAG|CRM CHDCR|CRM
TE_00001217|Echei_chr_7:18463017..18468624#LTR/unknown	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00001221|Echei_chr_2:19084224..19087691#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001221|Echei_chr_5:5614306..5617921#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001221|Echei_chr_6:15096269..15099490#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand
TE_00001222|Echei_chr_7:878676..892199#DNA/Helitron	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001223|Echei_chr_5:14284997..14297070#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001231|Echei_chr_8:15447249..15444205#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00001240|Echei_chr_2:15508316..15510622#DNA/DTM	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00001247|Echei_chr_3:9057845..9062630#LTR/unknown	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001248|Echei_chr_2:8230209..8244391#LTR/unknown	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001248|Echei_chr_8:13201519..13210422#LTR/Copia	LTR	Copia	SIRE	yes	+	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00001250|Echei_chr_1:9132723..9143418#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001254|Echei_chr_4:17063736..17075081#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001258|Echei_chr_7:7537262..7543534#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001264|Echei_chr_3:18566230..18570772#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001266|Echei_chr_6:3881751..3888213#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001266|Echei_chr_7:12756871..12763332#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001266|Echei_chr_7:7266159..7272634#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001267|Echei_chr_2:8599479..8603661#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001273|Echei_chr_8:6782686..6791254#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00001275|Echei_chr_2:11660429..11665241#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001275|Echei_chr_2:8254993..8259819#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001278|Echei_chr_1:1062888..1067314#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001278|Echei_chr_8:148124..153265#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11505011..11509866#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11523506..11528361#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11548331..11553180#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11566828..11571683#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11593098..11597953#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11619700..11624546#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11636053..11640905#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001280|Echei_chr_6:11655212..11660067#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001283|Echei_chr_1:8673454..8676428#DNA/DTA	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00001298|Echei_chr_2:14083186..14088229#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001298|Echei_chr_4:8902705..8907736#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001299|Echei_chr_7:5566179..5574340#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001301|Echei_chr_4:7483633..7488513#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001301|Echei_chr_6:15051716..15056621#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001301|Echei_chr_8:3378695..3383612#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001302|Echei_chr_7:5278322..5281025#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM PROT|CRM
TE_00001310|Echei_chr_5:14064659..14075940#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001317|Echei_chr_1:4639040..4651288#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001322|Echei_chr_5:10712012..10716790#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001322|Echei_chr_5:11237287..11242130#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001323|Echei_chr_8:7892205..7895031#DNA/DTM	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00001323|Echei_chr_8:7893287..7895010#DNA/DTM	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00001326|Echei_chr_2:8472725..8482923#LTR/Gypsy	LTR	Gypsy	Retand	yes	+	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001326|Echei_chr_8:5609335..5621906#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001328|Echei_chr_4:7636884..7643053#LTR/Copia	LTR	Copia	Bianca	no	+	PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001328|Echei_chr_6:10399921..10407313#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001330|Echei_chr_1:10769879..10774038#LTR/Copia	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001341|Echei_chr_1:156312..160914#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001358|Echei_chr_1:11380043..11385984#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001358|Echei_chr_5:4411067..4417107#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001359|Echei_chr_3:14587784..14592869#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001361|Echei_chr_3:10669757..10676099#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001361|Echei_chr_3:2699713..2706016#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001362|Echei_chr_8:10641759..10645193#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00001366|Echei_chr_7:3926436..3943556#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001368|Echei_chr_4:16829820..16834597#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001381|Echei_chr_1:25604613..25610098#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00001381|Echei_chr_2:21543610..21549095#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00001381|Echei_chr_5:9048594..9054146#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM
TE_00001381|Echei_chr_6:9970815..9976746#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00001383|Echei_chr_1:7644098..7654011#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001383|Echei_chr_3:6206169..6222565#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001383|Echei_chr_5:12900998..12912094#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001383|Echei_chr_5:14195257..14205675#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001383|Echei_chr_7:5386410..5397346#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001387|Echei_chr_1:20918560..20922263#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00001387|Echei_chr_3:11205531..11209234#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00001387|Echei_chr_5:17340432..17344134#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00001387|Echei_chr_6:10409671..10413335#LTR/unknown	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00001388|Echei_chr_5:6894991..6899830#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001390|Echei_chr_3:6688096..6694631#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001390|Echei_chr_3:7423812..7430221#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001390|Echei_chr_3:9591871..9598397#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001395|Echei_chr_1:5827502..5837063#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_1:6299777..6309303#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_1:7314248..7323711#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_1:8187155..8196646#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_1:8514062..8529480#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_1:9014334..9023658#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_2:2939698..2949006#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
